merchant_idx,amount,currency,hour_of_day,recent_event_count,recent_total_amount,historical_avg_amount,label
47,13.4,xof,14,0,0.0,10.400384615384612,0
47,13.09,xof,15,0,0.0,10.511481481481477,0
47,12.18,xof,15,0,0.0,10.603571428571424,0
47,17.0,xof,16,0,0.0,10.657931034482754,0
48,37.31,gbp,0,0,0.0,,0
48,63.84,gbp,1,0,0.0,37.31,0
48,40.24,gbp,1,0,0.0,50.575,0
48,23.81,gbp,1,0,0.0,47.13,0
48,30.31,gbp,2,0,0.0,41.300000000000004,0
48,49.84,gbp,3,0,0.0,39.102000000000004,0
48,42.94,gbp,3,0,0.0,40.89166666666667,0
48,50.1,gbp,3,0,0.0,41.184285714285714,0
48,73.16,gbp,4,0,0.0,42.29875,0
48,26.58,gbp,4,0,0.0,45.727777777777774,0
48,11.21,gbp,5,0,0.0,43.812999999999995,0
48,28.62,gbp,5,0,0.0,40.849090909090904,0
48,30.55,gbp,6,0,0.0,39.82999999999999,0
48,97.08,gbp,6,0,0.0,39.11615384615384,0
48,64.04,gbp,6,0,0.0,43.256428571428565,0
48,36.98,gbp,7,0,0.0,44.64199999999999,0
48,50.55,gbp,8,0,0.0,44.163125,0
48,45.73,gbp,8,0,0.0,44.538823529411765,0
48,59.43,gbp,8,0,0.0,44.605,0
48,53.87,gbp,9,0,0.0,45.385263157894734,0
48,50.37,gbp,10,0,0.0,45.8095,0
48,51.68,gbp,11,0,0.0,46.026666666666664,0
48,33.96,gbp,11,0,0.0,46.28363636363636,0
48,64.35,gbp,12,0,0.0,45.747826086956515,0
48,37.19,gbp,12,0,0.0,46.52291666666667,0
48,91.33,gbp,13,0,0.0,46.1496,0
48,39.4,gbp,13,0,0.0,47.88730769230769,0
48,48.61,gbp,14,0,0.0,47.57296296296296,0
48,51.7,gbp,14,0,0.0,47.61,0
48,36.01,gbp,15,0,0.0,47.75103448275862,0
49,93.17,ngn,0,0,0.0,,0
49,86.02,ngn,1,0,0.0,93.17,0
49,174.32,ngn,1,0,0.0,89.595,0
49,95.69,ngn,2,0,0.0,117.83666666666666,0
49,65.32,ngn,2,0,0.0,112.3,0
49,22.34,ngn,3,0,0.0,102.904,0
49,122.46,ngn,3,0,0.0,89.47666666666667,1
49,94.26,ngn,4,0,0.0,94.18857142857144,0
49,110.68,ngn,4,0,0.0,94.19749999999999,0
49,64.28,ngn,4,0,0.0,96.02888888888889,0
49,41.67,ngn,5,0,0.0,92.854,0
49,106.59,ngn,5,0,0.0,88.20090909090908,0
49,54.08,ngn,5,0,0.0,89.73333333333333,0
49,194.83,ngn,6,0,0.0,86.99076923076922,0
49,90.28,ngn,7,0,0.0,94.69357142857142,0
49,88.5,ngn,8,0,0.0,94.39933333333332,0
49,80.98,ngn,8,0,0.0,94.030625,0
49,112.82,ngn,8,0,0.0,93.26294117647059,0
49,87.4,ngn,8,0,0.0,94.34944444444444,0
49,66.81,ngn,8,1,87.4,93.98368421052632,0
49,76.18,ngn,9,0,0.0,92.625,0
49,321.41,ngn,9,0,0.0,91.84190476190477,0
49,135.64,ngn,9,0,0.0,102.27681818181819,0
49,25.33,ngn,10,0,0.0,103.72739130434783,0
49,98.31,ngn,10,0,0.0,100.46083333333335,0
49,110.32,ngn,11,0,0.0,100.37480000000001,0
49,52.7,ngn,11,0,0.0,100.7573076923077,0
49,66.74,ngn,12,0,0.0,98.97740740740743,0
49,63.94,ngn,12,0,0.0,97.82607142857144,0
49,82.67,ngn,13,0,0.0,96.65758620689655,0
50,23.9,usd,0,0,0.0,,0
50,24.23,usd,1,0,0.0,23.9,0
50,37.75,usd,1,0,0.0,24.064999999999998,0
50,29.04,usd,2,0,0.0,28.626666666666665,0
50,31.36,usd,3,0,0.0,28.729999999999997,0
50,33.46,usd,3,0,0.0,29.255999999999993,0
50,44.22,usd,4,0,0.0,29.956666666666663,0
50,57.55,usd,4,0,0.0,31.994285714285713,0
50,29.32,usd,5,0,0.0,35.18875,1
50,16.14,usd,5,0,0.0,34.53666666666666,0
50,28.73,usd,6,0,0.0,32.696999999999996,0
50,14.96,usd,6,0,0.0,32.336363636363636,0
50,23.49,usd,7,0,0.0,30.888333333333332,0
50,8.28,usd,7,0,0.0,30.319230769230767,0
50,17.18,usd,7,0,0.0,28.744999999999997,0
50,24.79,usd,8,0,0.0,27.973999999999997,0
50,24.1,usd,8,0,0.0,27.775,0
50,28.81,usd,8,0,0.0,27.558823529411764,0
50,15.02,usd,8,0,0.0,27.628333333333334,0
50,28.78,usd,9,0,0.0,26.964736842105264,0
50,61.99,usd,9,0,0.0,27.055500000000002,0
50,38.93,usd,9,0,0.0,28.719047619047622,0
50,27.77,usd,10,0,0.0,29.18318181818182,0
50,56.69,usd,10,0,0.0,29.12173913043478,0
50,15.48,usd,11,0,0.0,30.270416666666666,0
50,56.54,usd,11,0,0.0,29.678800000000003,0
50,63.67,usd,12,0,0.0,30.711923076923078,0
50,22.55,usd,12,0,0.0,31.93259259259259,0
50,13.22,usd,13,0,0.0,31.597499999999997,0
50,21.33,usd,14,0,0.0,30.963793103448275,0
51,11.85,eur,0,0,0.0,,0
51,69.49,eur,1,0,0.0,11.85,0
51,5.45,eur,1,0,0.0,40.669999999999995,0
51,45.66,eur,2,0,0.0,28.929999999999996,0
51,39.39,eur,3,0,0.0,33.1125,0
51,26.13,eur,3,0,0.0,34.367999999999995,0
51,41.99,eur,4,0,0.0,32.995,0
51,69.34,eur,4,0,0.0,34.279999999999994,0
51,24.97,eur,5,0,0.0,38.6625,0
51,25.58,eur,5,0,0.0,37.14111111111111,0
51,7.94,eur,5,0,0.0,35.985,0
51,34.5,eur,6,0,0.0,33.43545454545454,0
51,18.44,eur,6,0,0.0,33.524166666666666,0
51,37.7,eur,7,0,0.0,32.363846153846154,0
51,22.82,eur,7,0,0.0,32.745,0
51,13.37,eur,8,0,0.0,32.08333333333333,0
51,17.2,eur,9,0,0.0,30.91375,0
51,9.42,eur,10,0,0.0,30.10705882352941,0
51,31.57,eur,10,0,0.0,28.95777777777778,0
51,11.97,eur,11,0,0.0,29.09526315789474,0
51,39.83,eur,11,0,0.0,28.239000000000004,0
51,17.85,eur,11,0,0.0,28.790952380952387,0
51,23.33,eur,11,0,0.0,28.29363636363637,0
51,22.95,eur,11,0,0.0,28.07782608695653,0
51,18.7,eur,12,0,0.0,27.864166666666666,0
51,11.62,eur,13,0,0.0,27.497600000000002,0
51,33.27,eur,13,0,0.0,26.88692307692308,0
51,16.46,eur,13,0,0.0,27.123333333333335,0
51,27.07,eur,14,0,0.0,26.742500000000003,0
51,13.13,eur,14,0,0.0,26.75379310344828,0
52,18.28,ngn,0,0,0.0,,0
52,16.13,ngn,1,0,0.0,18.28,0
52,17.55,ngn,1,0,0.0,17.205,0
52,31.22,ngn,1,0,0.0,17.319999999999997,0
52,18.62,ngn,1,0,0.0,20.794999999999998,0
52,9.28,ngn,2,0,0.0,20.36,0
52,19.14,ngn,3,0,0.0,18.513333333333332,0
52,11.27,ngn,3,0,0.0,18.602857142857143,0
52,14.26,ngn,4,0,0.0,17.68625,0
52,26.18,ngn,5,0,0.0,17.305555555555557,0
52,10.89,ngn,5,0,0.0,18.193,1
52,18.08,ngn,6,0,0.0,17.529090909090908,0
52,25.61,ngn,7,0,0.0,17.575,0
52,13.72,ngn,7,0,0.0,18.193076923076923,0
52,11.89,ngn,7,0,0.0,17.873571428571427,0
52,7.29,ngn,8,0,0.0,17.474666666666668,0
52,25.6,ngn,8,0,0.0,16.838124999999998,0
52,23.88,ngn,9,0,0.0,17.353529411764704,0
52,33.46,ngn,9,0,0.0,17.71611111111111,0
52,10.08,ngn,10,0,0.0,18.544736842105262,0
52,19.97,ngn,10,0,0.0,18.121499999999997,0
52,10.85,ngn,10,0,0.0,18.20952380952381,0
52,12.99,ngn,11,0,0.0,17.875,0
52,16.81,ngn,12,0,0.0,17.662608695652175,0
52,24.77,ngn,12,0,0.0,17.627083333333335,0
52,5.66,ngn,12,0,0.0,17.9128,0
52,14.65,ngn,13,0,0.0,17.441538461538464,0
52,8.96,ngn,14,0,0.0,17.338148148148147,0
52,15.99,ngn,14,0,0.0,17.03892857142857,0
52,14.99,ngn,15,0,0.0,17.002758620689654,0
53,14.08,eur,0,0,0.0,,0
53,3.91,eur,0,0,0.0,14.08,0
53,16.58,eur,1,0,0.0,8.995000000000001,0
53,10.78,eur,2,0,0.0,11.523333333333333,0
53,6.54,eur,2,0,0.0,11.3375,0
53,18.99,eur,2,0,0.0,10.378,0
53,12.02,eur,3,0,0.0,11.813333333333333,0
53,14.9,eur,3,0,0.0,11.842857142857142,0
53,19.07,eur,4,0,0.0,12.225000000000001,0
53,22.74,eur,4,0,0.0,12.985555555555557,0
53,13.53,eur,5,0,0.0,13.961000000000002,0
53,19.07,eur,6,0,0.0,13.921818181818184,0
53,6.74,eur,6,0,0.0,14.350833333333334,0
53,17.9,eur,7,0,0.0,13.765384615384617,0
53,7.6,eur,7,0,0.0,14.060714285714287,0
53,18.35,eur,8,0,0.0,13.63,0
53,11.93,eur,8,0,0.0,13.924999999999999,0
53,10.44,eur,8,0,0.0,13.807647058823528,0
53,9.14,eur,9,0,0.0,13.620555555555555,0
53,14.49,eur,9,0,0.0,13.384736842105264,0
53,5.99,eur,10,0,0.0,13.440000000000001,0
53,28.79,eur,10,0,0.0,13.085238095238097,1
53,7.38,eur,11,0,0.0,13.79909090909091,0
53,6.74,eur,11,0,0.0,13.520000000000001,0
53,10.19,eur,11,0,0.0,13.237499999999999,0
53,5.31,eur,12,0,0.0,13.115599999999999,0
53,9.29,eur,12,0,0.0,12.815384615384614,0
53,25.63,eur,12,0,0.0,12.684814814814816,0
53,26.62,eur,13,0,0.0,13.147142857142857,0
53,15.26,eur,13,1,26.62,13.611724137931034,0
54,31.79,gbp,0,0,0.0,,0
54,18.37,gbp,0,0,0.0,31.79,0
54,33.24,gbp,1,0,0.0,25.08,0
54,16.76,gbp,1,0,0.0,27.8,0
54,18.53,gbp,2,0,0.0,25.040000000000003,0
54,26.21,gbp,3,0,0.0,23.738000000000003,0
54,15.11,gbp,3,0,0.0,24.150000000000002,0
54,22.38,gbp,3,0,0.0,22.858571428571427,0
54,40.88,gbp,4,0,0.0,22.79875,0
54,10.38,gbp,4,0,0.0,24.807777777777776,0
54,27.06,gbp,5,0,0.0,23.365,0
54,27.47,gbp,6,0,0.0,23.70090909090909,0
54,67.64,gbp,6,0,0.0,24.014999999999997,0
54,13.73,gbp,6,0,0.0,27.370769230769227,0
54,19.9,gbp,6,0,0.0,26.39642857142857,1
54,33.23,gbp,7,0,0.0,25.963333333333328,0
54,28.87,gbp,7,0,0.0,26.4175,0
54,21.4,gbp,8,0,0.0,26.561764705882354,0
54,28.53,gbp,8,0,0.0,26.275,0
54,14.95,gbp,8,0,0.0,26.393684210526317,0
54,10.45,gbp,9,0,0.0,25.821500000000004,0
54,16.5,gbp,9,0,0.0,25.089523809523815,0
54,42.3,gbp,10,0,0.0,24.699090909090913,0
54,13.33,gbp,10,0,0.0,25.46434782608696,0
54,10.75,gbp,11,0,0.0,24.95875,0
54,26.18,gbp,12,0,0.0,24.3904,0
54,26.92,gbp,12,0,0.0,24.459230769230768,0
54,16.71,gbp,13,0,0.0,24.550370370370366,0
54,22.53,gbp,13,0,0.0,24.27035714285714,0
54,21.31,gbp,14,0,0.0,24.210344827586205,0
55,36.98,usd,0,0,0.0,,0
55,13.59,usd,0,0,0.0,36.98,0
55,6.52,usd,1,0,0.0,25.284999999999997,0
55,42.16,usd,1,0,0.0,19.029999999999998,0
55,13.25,usd,2,0,0.0,24.812499999999996,0
55,31.23,usd,2,0,0.0,22.499999999999996,0
55,17.95,usd,3,0,0.0,23.955,0
55,52.63,usd,4,0,0.0,23.097142857142853,0
55,37.72,usd,4,0,0.0,26.78875,0
55,13.45,usd,4,0,0.0,28.003333333333334,1
55,84.05,usd,5,0,0.0,26.548000000000002,0
55,25.57,usd,5,0,0.0,31.775454545454547,0
55,19.85,usd,6,0,0.0,31.258333333333336,0
55,24.26,usd,6,0,0.0,30.380769230769236,0
55,38.08,usd,6,0,0.0,29.94357142857143,0
55,10.46,usd,7,0,0.0,30.486,0
55,21.32,usd,7,0,0.0,29.234375,0
55,10.37,usd,8,0,0.0,28.768823529411765,0
55,9.01,usd,9,0,0.0,27.746666666666666,0
55,9.63,usd,9,0,0.0,26.760526315789473,0
55,14.28,usd,10,0,0.0,25.904000000000003,0
55,13.15,usd,10,0,0.0,25.35047619047619,0
55,29.24,usd,11,0,0.0,24.795909090909092,0
55,6.99,usd,11,0,0.0,24.98913043478261,0
55,31.15,usd,12,0,0.0,24.239166666666666,0
55,16.37,usd,12,0,0.0,24.5156,0
55,29.0,usd,13,0,0.0,24.20230769230769,0
55,52.23,usd,14,0,0.0,24.38,0
55,12.09,usd,14,0,0.0,25.374642857142856,0
55,17.12,usd,15,0,0.0,24.916551724137932,0
56,40.49,usd,0,0,0.0,,0
56,63.95,usd,0,0,0.0,40.49,0
56,35.96,usd,1,0,0.0,52.22,0
56,79.05,usd,1,0,0.0,46.800000000000004,0
56,48.16,usd,1,0,0.0,54.8625,0
56,42.54,usd,2,0,0.0,53.522000000000006,0
56,48.4,usd,2,0,0.0,51.69166666666667,0
56,35.82,usd,2,0,0.0,51.221428571428575,0
56,54.66,usd,3,0,0.0,49.29625,0
56,65.7,usd,3,0,0.0,49.892222222222216,0
56,27.12,usd,3,0,0.0,51.473,0
56,29.83,usd,4,0,0.0,49.25909090909091,0
56,17.6,usd,4,0,0.0,47.64000000000001,0
56,59.44,usd,5,0,0.0,45.329230769230776,0
56,23.53,usd,5,0,0.0,46.33714285714286,0
56,91.5,usd,6,0,0.0,44.81666666666667,0
56,44.72,usd,7,0,0.0,47.734375,0
56,78.4,usd,8,0,0.0,47.55705882352942,0
56,51.45,usd,8,1,78.4,49.27055555555555,0
56,25.18,usd,8,0,0.0,49.38526315789474,0
56,80.4,usd,9,0,0.0,48.175,0
56,32.31,usd,10,0,0.0,49.709523809523816,0
56,23.1,usd,10,0,0.0,48.91863636363637,0
56,34.54,usd,11,0,0.0,47.796086956521734,0
56,55.17,usd,12,0,0.0,47.24375,0
56,42.84,usd,13,0,0.0,47.5608,0
56,27.21,usd,13,0,0.0,47.379230769230766,0
56,85.18,usd,13,1,27.21,46.63222222222222,0
56,49.12,usd,13,0,0.0,48.00892857142857,0
56,46.08,usd,13,0,0.0,48.04724137931034,0
57,657.1,xof,0,0,0.0,,1
57,17.69,xof,0,1,657.1,657.1,1
57,278.89,xof,0,0,0.0,337.39500000000004,1
57,239.44,xof,1,0,0.0,317.8933333333334,1
57,267.05,xof,2,0,0.0,298.28000000000003,1
57,1186.93,xof,2,0,0.0,292.034,1
57,237.52,xof,3,0,0.0,441.1833333333334,1
57,41.42,xof,3,1,237.52,412.08857142857147,0
57,34.73,xof,3,0,0.0,365.755,1
57,170.88,xof,3,1,34.73,328.97444444444443,1
57,35.25,xof,3,0,0.0,313.165,1
57,776.46,xof,3,0,0.0,287.90000000000003,1
57,352.48,xof,4,0,0.0,328.61333333333334,1
57,62.47,xof,4,1,352.48,330.4492307692308,1
57,95.82,xof,4,0,0.0,311.3078571428572,0
57,112.1,xof,5,0,0.0,296.942,0
57,35.47,xof,5,0,0.0,285.389375,1
57,217.59,xof,5,0,0.0,270.68823529411765,1
57,36.14,xof,6,0,0.0,267.73833333333334,1
57,97.25,xof,6,1,36.14,255.54894736842107,0
57,47.7,xof,6,0,0.0,247.63400000000001,0
57,116.85,xof,7,0,0.0,238.11333333333334,0
57,91.77,xof,7,1,116.85,232.60136363636366,0
57,28.51,xof,7,0,0.0,226.47826086956525,0
57,101.53,xof,8,0,0.0,218.22958333333335,1
57,61.49,xof,9,0,0.0,213.5616,1
57,531.73,xof,9,0,0.0,207.7126923076923,1
57,98.54,xof,10,0,0.0,219.71333333333334,0
57,222.03,xof,10,0,0.0,215.3857142857143,0
57,71.8,xof,10,1,222.03,215.6148275862069,1
58,11.77,xof,0,0,0.0,,0
58,37.18,xof,1,0,0.0,11.77,0
58,19.41,xof,1,0,0.0,24.475,0
58,43.81,xof,1,0,0.0,22.786666666666665,0
58,68.77,xof,2,0,0.0,28.0425,0
58,29.22,xof,2,0,0.0,36.188,0
58,73.07,xof,3,0,0.0,35.026666666666664,0
58,50.29,xof,3,0,0.0,40.46142857142858,0
58,54.76,xof,4,0,0.0,41.69,0
58,44.98,xof,5,0,0.0,43.142222222222216,1
58,35.16,xof,6,0,0.0,43.326,0
58,35.05,xof,6,0,0.0,42.58363636363636,0
58,20.11,xof,7,0,0.0,41.95583333333333,0
58,47.51,xof,8,0,0.0,40.27538461538461,0
58,43.13,xof,8,0,0.0,40.79214285714285,0
58,34.68,xof,9,0,0.0,40.94799999999999,0
58,58.69,xof,10,0,0.0,40.55625,0
58,51.31,xof,10,0,0.0,41.62294117647058,1
58,26.11,xof,10,0,0.0,42.161111111111104,0
58,40.52,xof,11,0,0.0,41.31631578947368,0
58,18.3,xof,12,0,0.0,41.27649999999999,0
58,124.37,xof,12,0,0.0,40.182380952380946,0
58,24.34,xof,13,0,0.0,44.0090909090909,0
58,19.53,xof,13,0,0.0,43.153913043478255,0
58,55.2,xof,14,0,0.0,42.16958333333333,0
58,48.87,xof,15,0,0.0,42.690799999999996,0
58,43.87,xof,15,0,0.0,42.928461538461534,0
58,59.85,xof,16,0,0.0,42.963333333333324,0
58,75.92,xof,17,0,0.0,43.56642857142856,0
58,38.77,xof,17,0,0.0,44.68206896551723,0
59,175.92,usd,0,0,0.0,,1
59,12.09,usd,0,1,175.92,175.92,1
59,23.72,usd,1,0,0.0,94.005,0
59,18.19,usd,2,0,0.0,70.57666666666667,0
59,12.29,usd,2,1,18.19,57.48,0
59,16.42,usd,2,2,30.48,48.44199999999999,1
59,81.2,usd,2,0,0.0,43.105,1
59,28.15,usd,3,0,0.0,48.54714285714285,0
59,36.96,usd,3,0,0.0,45.9975,0
59,70.51,usd,3,0,0.0,44.99333333333333,0
59,24.43,usd,4,0,0.0,47.545,0
59,11.33,usd,5,0,0.0,45.443636363636365,0
59,25.5,usd,6,0,0.0,42.600833333333334,0
59,14.64,usd,6,1,25.5,41.285384615384615,0
59,15.15,usd,6,0,0.0,39.38214285714286,0
59,15.75,usd,7,0,0.0,37.766666666666666,0
59,17.54,usd,7,0,0.0,36.390625,1
59,20.94,usd,8,0,0.0,35.28176470588235,0
59,14.3,usd,8,1,20.94,34.485,0
59,267.91,usd,8,0,0.0,33.42263157894737,1
59,189.06,usd,9,0,0.0,45.147000000000006,0
59,6.87,usd,9,0,0.0,52.0,0
59,73.3,usd,9,1,6.87,49.94863636363636,0
59,226.65,usd,10,0,0.0,50.96391304347826,0
59,150.6,usd,10,0,0.0,58.284166666666664,0
59,17.43,usd,10,0,0.0,61.9768,1
59,115.73,usd,11,0,0.0,60.263461538461534,0
59,67.74,usd,11,1,115.73,62.31777777777778,1
59,243.53,usd,11,2,183.47,62.51142857142857,1
59,26.69,usd,11,0,0.0,68.75344827586207,0
60,32.15,eur,0,0,0.0,,0
60,188.94,eur,0,0,0.0,32.15,1
60,130.64,eur,0,1,188.94,110.545,1
60,130.08,eur,0,0,0.0,117.24333333333334,0
60,137.46,eur,0,1,130.08,120.45250000000001,0
60,10.02,eur,1,0,0.0,123.85400000000001,1
60,100.24,eur,1,0,0.0,104.88166666666667,0
60,164.14,eur,2,0,0.0,104.21857142857144,1
60,93.23,eur,2,1,164.14,111.70875000000001,0
60,15.5,eur,2,0,0.0,109.65555555555557,1
60,82.61,eur,2,1,15.5,100.24000000000001,1
60,14.73,eur,3,0,0.0,98.63727272727273,0
60,46.37,eur,3,0,0.0,91.645,1
60,246.7,eur,3,0,0.0,88.16230769230768,1
60,135.17,eur,4,0,0.0,99.48642857142856,0
60,73.34,eur,4,0,0.0,101.86533333333334,0
60,285.13,eur,5,0,0.0,100.0825,1
60,29.99,eur,5,1,285.13,110.96764705882352,1
60,15.78,eur,5,0,0.0,106.46888888888888,0
60,32.97,eur,6,0,0.0,101.6957894736842,0
60,149.58,eur,6,1,32.97,98.25949999999999,0
60,49.65,eur,7,0,0.0,100.70333333333333,0
60,39.1,eur,7,1,49.65,98.38272727272728,0
60,31.89,eur,8,0,0.0,95.80521739130435,1
60,150.28,eur,9,0,0.0,93.14208333333333,0
60,133.59,eur,9,1,150.28,95.4276,0
60,144.43,eur,10,0,0.0,96.89538461538463,1
60,61.31,eur,10,1,144.43,98.65592592592593,0
60,25.91,eur,10,0,0.0,97.32214285714285,0
60,16.77,eur,10,1,25.91,94.85965517241378,0
61,19.36,usd,0,0,0.0,,0
61,86.96,usd,0,0,0.0,19.36,0
61,13.9,usd,0,0,0.0,53.16,0
61,30.14,usd,1,0,0.0,40.07333333333333,1
61,15.87,usd,2,0,0.0,37.59,0
61,10.16,usd,2,0,0.0,33.246,0
61,32.86,usd,3,0,0.0,29.398333333333337,1
61,8.94,usd,4,0,0.0,29.892857142857142,0
61,5.59,usd,4,0,0.0,27.27375,0
61,34.19,usd,5,0,0.0,24.864444444444445,0
61,111.53,usd,5,0,0.0,25.797000000000004,0
61,9.08,usd,6,0,0.0,33.59090909090909,0
61,23.93,usd,7,0,0.0,31.548333333333332,0
61,10.87,usd,7,0,0.0,30.962307692307693,0
61,11.12,usd,7,0,0.0,29.527142857142856,0
61,58.21,usd,7,0,0.0,28.3,0
61,21.49,usd,7,0,0.0,30.169375,0
61,27.91,usd,8,0,0.0,29.658823529411762,0
61,21.87,usd,9,0,0.0,29.561666666666667,0
61,18.41,usd,9,1,21.87,29.15684210526316,0
61,11.12,usd,9,0,0.0,28.6195,0
61,20.22,usd,10,0,0.0,27.786190476190477,0
61,29.8,usd,10,0,0.0,27.442272727272726,0
61,24.55,usd,11,0,0.0,27.54478260869565,0
61,35.56,usd,11,0,0.0,27.419999999999998,0
61,13.83,usd,11,0,0.0,27.745599999999996,0
61,50.25,usd,11,0,0.0,27.210384615384612,0
61,25.1,usd,12,0,0.0,28.063703703703702,0
61,30.37,usd,12,0,0.0,27.95785714285714,0
61,13.58,usd,13,0,0.0,28.04103448275862,0
62,40.87,usd,0,0,0.0,,1
62,17.1,usd,1,0,0.0,40.87,0
62,47.51,usd,1,0,0.0,28.985,0
62,11.88,usd,2,0,0.0,35.16,0
62,37.92,usd,2,0,0.0,29.339999999999996,0
62,29.17,usd,3,0,0.0,31.055999999999994,0
62,9.28,usd,3,0,0.0,30.741666666666664,0
62,57.33,usd,3,0,0.0,27.675714285714285,0
62,20.31,usd,4,0,0.0,31.3825,0
62,18.64,usd,4,0,0.0,30.15222222222222,0
62,27.05,usd,5,0,0.0,29.000999999999998,0
62,41.14,usd,6,0,0.0,28.823636363636364,0
62,21.37,usd,6,0,0.0,29.849999999999998,0
62,19.35,usd,6,0,0.0,29.197692307692307,0
62,75.45,usd,7,0,0.0,28.494285714285716,0
62,38.07,usd,7,0,0.0,31.624666666666666,0
62,16.49,usd,7,0,0.0,32.0275,0
62,21.51,usd,8,0,0.0,31.11352941176471,0
62,35.81,usd,8,0,0.0,30.580000000000002,0
62,38.5,usd,8,0,0.0,30.855263157894736,0
62,17.24,usd,8,0,0.0,31.2375,0
62,41.53,usd,8,0,0.0,30.57095238095238,0
62,7.63,usd,9,0,0.0,31.069090909090907,0
62,77.84,usd,9,0,0.0,30.05,0
62,9.28,usd,10,0,0.0,32.04125,0
62,16.32,usd,10,0,0.0,31.1308,0
62,39.83,usd,11,0,0.0,30.561153846153847,0
62,31.13,usd,11,0,0.0,30.904444444444447,0
62,21.53,usd,11,0,0.0,30.9125,0
62,45.8,usd,11,0,0.0,30.58896551724138,0
63,13.61,usd,0,0,0.0,,0
63,22.61,usd,1,0,0.0,13.61,0
63,65.87,usd,1,0,0.0,18.11,0
63,16.91,usd,2,0,0.0,34.03,0
63,13.66,usd,2,0,0.0,29.75,0
63,10.05,usd,3,0,0.0,26.532,0
63,15.59,usd,3,0,0.0,23.785,0
63,31.09,usd,3,0,0.0,22.614285714285717,1
63,9.38,usd,3,0,0.0,23.67375,0
63,36.88,usd,3,0,0.0,22.085555555555555,0
63,21.11,usd,4,0,0.0,23.564999999999998,0
63,28.02,usd,5,0,0.0,23.34181818181818,0
63,6.84,usd,6,0,0.0,23.731666666666666,0
63,44.79,usd,6,0,0.0,22.43230769230769,0
63,18.98,usd,7,0,0.0,24.029285714285713,0
63,14.99,usd,8,0,0.0,23.692666666666664,0
63,36.9,usd,9,0,0.0,23.14875,0
63,14.07,usd,10,0,0.0,23.95764705882353,0
63,17.51,usd,10,0,0.0,23.40833333333333,0
63,8.45,usd,10,0,0.0,23.097894736842104,0
63,31.78,usd,11,0,0.0,22.365499999999997,0
63,20.11,usd,12,0,0.0,22.81380952380952,0
63,25.49,usd,12,0,0.0,22.690909090909088,0
63,18.75,usd,13,0,0.0,22.81260869565217,0
63,7.7,usd,13,0,0.0,22.643333333333334,0
63,45.62,usd,13,0,0.0,22.045600000000004,0
63,22.99,usd,14,0,0.0,22.952307692307695,0
63,5.26,usd,14,0,0.0,22.95370370370371,0
63,29.59,usd,15,0,0.0,22.321785714285717,0
63,32.12,usd,15,0,0.0,22.572413793103454,0
64,19.43,usd,0,0,0.0,,0
64,18.96,usd,1,0,0.0,19.43,0
64,32.36,usd,1,0,0.0,19.195,0
64,12.93,usd,2,0,0.0,23.583333333333332,0
64,44.61,usd,2,0,0.0,20.92,0
64,19.22,usd,3,0,0.0,25.658000000000005,0
64,42.87,usd,4,0,0.0,24.585000000000004,0
64,15.52,usd,4,0,0.0,27.19714285714286,0
64,15.49,usd,5,0,0.0,25.7375,0
64,23.5,usd,6,0,0.0,24.59888888888889,0
64,21.09,usd,6,0,0.0,24.489,0
64,14.97,usd,6,0,0.0,24.180000000000003,0
64,21.39,usd,7,0,0.0,23.412500000000005,0
64,18.24,usd,8,0,0.0,23.25692307692308,0
64,15.2,usd,9,0,0.0,22.898571428571433,0
64,32.62,usd,10,0,0.0,22.385333333333335,0
64,19.58,usd,10,0,0.0,23.025,0
64,10.96,usd,10,0,0.0,22.82235294117647,0
64,37.36,usd,10,0,0.0,22.16333333333333,1
64,39.1,usd,11,0,0.0,22.963157894736838,0
64,13.82,usd,12,0,0.0,23.77,0
64,23.89,usd,12,0,0.0,23.296190476190475,0
64,35.04,usd,13,0,0.0,23.32318181818182,0
64,33.65,usd,13,0,0.0,23.832608695652173,0
64,12.13,usd,14,0,0.0,24.241666666666664,0
64,26.88,usd,14,0,0.0,23.757199999999997,0
64,21.73,usd,14,0,0.0,23.87730769230769,0
64,37.28,usd,15,0,0.0,23.797777777777778,0
64,25.52,usd,15,0,0.0,24.279285714285713,0
64,99.86,usd,16,0,0.0,24.32206896551724,0
65,59.29,eur,0,0,0.0,,0
65,131.74,eur,1,0,0.0,59.29,0
65,41.92,eur,1,0,0.0,95.515,0
65,22.58,eur,2,0,0.0,77.64999999999999,0
65,27.71,eur,2,0,0.0,63.88249999999999,0
65,27.53,eur,3,0,0.0,56.64799999999999,0
65,19.48,eur,3,0,0.0,51.794999999999995,0
65,27.51,eur,4,0,0.0,47.17857142857143,0
65,32.33,eur,4,0,0.0,44.72,0
65,103.92,eur,5,0,0.0,43.343333333333334,0
65,68.53,eur,6,0,0.0,49.400999999999996,0
65,67.06,eur,6,0,0.0,51.13999999999999,0
65,47.94,eur,7,0,0.0,52.46666666666666,0
65,35.3,eur,7,0,0.0,52.11846153846154,0
65,59.34,eur,8,0,0.0,50.91714285714285,0
65,38.33,eur,9,0,0.0,51.47866666666666,0
65,131.26,eur,9,0,0.0,50.656875,0
65,60.49,eur,10,0,0.0,55.39823529411765,0
65,39.54,eur,11,0,0.0,55.68111111111111,0
65,16.2,eur,11,0,0.0,54.83157894736842,0
